id,label,number,X,Y,local_density
c3339,Keyphrase extraction,2922,43885.690437359524,19411.455752354548,55
c3007,Ethical algorithms,2763,41222.99423811111,20616.001516398785,55
c3160,Adaptive Control Design,208,18194.6760852875,24527.930783502685,55
c723,Data Compression,3496,28261.210815119157,12501.795956298378,55
c762,Cybersecurity AI,3157,36196.67985514743,11320.184628429866,55
c1039,Stress detection,2580,46922.839301623084,27849.71913347937,55
c1553,Artifact removal,2584,47837.82157193313,28657.14406178025,55
c1613,Algorithmic voting improvements,3021,36272.80439077898,18272.93222558438,55
c3830,Thermal error compensation,541,15496.180014664484,29927.21998673397,55
c1272,Pruning for Efficiency,2728,34269.77041515478,25342.456878717338,55
c2991,Milling process optimization,560,16259.096684986518,30682.884968444836,55
c822,Grid Computing Optimization,3406,31518.13182395805,11346.975079861411,54
c73,Rock mechanics,703,13924.707378172901,37870.14158588121,54
c3881,Accelerated ray tracing,23,29613.78344103666,34618.146935287354,54
c3054,Spoofing defense algorithms,3952,20358.987975405245,25643.840250934853,54
c978,Autoimmune diagnosis,2337,48954.069871976695,39540.49359184287,54
c2966,Assembly Line Optimization,3781,18582.065929728276,14137.508189287839,54
c2282,Efficient job scheduling,3779,18815.54761729084,14335.26942216613,54
c2113,Cancer biomarker optimization,2125,46170.259775976825,41647.39498814482,54
c1240,Crack detection revolution,90,21496.952913565052,35743.90035631349,54
c3911,Algorithmic sleep treatment,2547,50537.41974816966,30663.096700819337,54
c3112,Body fat measurement,2384,47466.0157187727,36560.3922986487,54
c1896,Fabric defect detection,89,22410.03004526583,34708.563415011115,54
c135,Supply Chain Optimization,3786,19468.163608487615,14405.108813111083,54
c3909,Optimizing Greenhouses,524,13583.246258984003,31498.5085101007,53
c513,Grid synchronization algorithms,404,7511.968432581962,23125.518275554165,53
c2674,Helmet detection,4035,26935.353001513635,33162.69162086601,53
c600,Fault detection algorithms,173,17783.11828045187,27408.430492140356,53
c4120,Robotic needle control,1745,37207.93267040373,45335.62317689156,53
c383,Nano-pollutant removal,782,17885.46051333147,41002.56115953205,53
c2019,Algorithmic labor control,2777,41535.77291362626,19701.76147659716,53
c4128,Scattering algorithms,1130,21483.309388222602,37187.66929640725,53
c428,Smart load forecasting,312,12034.465729208729,25931.886461565595,53
c342,Cavitating flow simulation,662,14957.427167782269,37124.493917698324,53
c2012,Cellular Manufacturing Optimization,3699,19173.49590814462,14932.729561995804,53
c351,ETo estimation with neural networks,900,18560.047361355224,45250.00727085167,53
c2604,Algorithmic power optimization,376,9144.011021703267,21874.074769804938,53
c1795,Optimizing AUV Path Planning,261,16156.908319707221,21935.755312140733,53
c2854,Automated primer design,1628,42065.134827293514,39088.691987681246,53
c3017,Lossless image compression,1355,33792.26098172793,31180.49955416833,53
c255,Virtual Screening Advancements,1692,37172.04508318952,40483.622195859425,53
c1554,Toxicity prediction,1804,33738.121085009516,42439.8145818788,53
c3954,Ransomware algorithms,3200,39093.26006475209,11503.696901002895,52
c2937,Task scheduling,3454,30854.38648715813,12761.477258599134,52
c757,Bus Routing Optimization,3674,18431.036205636537,16089.125242764514,52
c1849,Efficient subway scheduling,3669,15983.291871039308,18010.245064125673,52
c713,Microbe-disease predictions,2290,52916.419274760745,40955.18279759948,52
c178,Efficient labeling algorithms,1316,32240.48437964068,32266.183233381376,52
c852,Image encryption advancements,2837,43661.42675797391,9096.310445566956,52
c20,Optimized path planning,243,19588.937276679662,21757.739752056994,52
c1938,DNA data storage,1578,37458.74385934323,33313.686692377865,52
c966,Coverage hole detection,3359,27169.84065875515,10062.755806517762,52
c1216,Splice junction analysis,2183,42745.70893351108,39484.65530731623,52
c2523,Author disambiguation,2923,43868.34089167732,18995.891097820248,52
c3263,Ad-hoc network optimization,3270,28182.656447762678,8399.570452525975,52
c716,Electromagnetic modeling,755,20691.261326625085,36768.0965751807,52
c516,Injection Molding Optimization,675,15641.722069037332,35775.93012191998,52
c1337,Plant disease detection,993,25266.416301186524,47507.73540085815,52
c4012,Protein structure analysis,1774,33890.20404731573,41309.183271048496,52
c3258,Ridesharing algorithms,3706,19304.803141075292,16283.445623073863,52
c3461,Cartilage analysis revolution,2010,42116.72256935095,44725.89237772121,52
c3544,Boundary Value Solutions,101,20059.020186569032,34022.266827715255,52
c48,Crop yield prediction,918,21692.61252072473,46582.902666273374,51
c3787,Optimal control algorithms,221,19140.008625745377,23918.17193129647,51
c1761,Transactional Memory Optimization,3422,33330.993385029324,13077.942090269786,51
c3304,Crop yield estimation,913,21003.493826163576,46940.25737696297,51
c78,Accelerating materials discovery,1191,25326.95280646671,41048.2402066904,51
c2341,Iris recognition algorithms,1502,40143.81982019294,31390.44211895171,51
c1880,Adaptive game algorithms,3911,19676.365982039657,21195.924921069498,51
c1188,Enhancing k-means,2672,35813.63328073186,24530.939598765814,51
c3794,Graph-based learning,2665,37948.68467055344,25176.593939772843,51
c3986,Tensegrity algorithms,545,14688.61186393982,31742.377781274747,51
c669,Health algorithms,2480,49132.60583635172,32286.66087064914,51
c118,Optimization algorithms,3896,21710.500230598038,21230.88372332813,51
c2471,Bandit algorithms,3064,31977.026173548737,18425.615375572714,51
c1279,Robotic welding advancements,95,21665.678861311633,33144.483865240836,51
c3023,Numerical Semigroup Algorithms,3567,29706.090985169893,22320.536182686068,51
c374,Heart defect screening,2418,50340.68668308289,36076.62636994,51
c3547,Antenna optimization,146,20994.994412679953,30924.96097904097,50
c1257,Quantum tomography algorithms,4056,29650.150418927333,29261.360565286297,50
c421,MIMO Optimization,3335,24224.40795409363,9862.445712905814,50
c3078,Retinal MS analysis,1927,40910.42779178101,51694.92296297913,50
c1432,Optical lithography optimization,60,26194.89701416444,37155.45810376012,50
c3253,Chip manufacturing optimization,3750,15692.034046390661,11729.180765520428,50
c559,Cancer gene discovery,2130,46373.98965193676,41759.724762946484,50
c941,Personalized recommendations,2812,42729.8303781725,16918.296974371326,50
c929,Intrinsic Disorder Prediction,1714,37420.47737426181,39917.5208098466,50
c1037,Enhanced medical imaging,1993,42555.77958397422,46161.5077893753,50
c2264,Botnet detection,3160,36709.77520793747,11335.05936869546,50
c1572,Blockchain Supply Chain,3172,39982.93164909988,9283.23281474107,49
c1677,Wireless performance analysis,3337,24279.651146412703,9716.741965715315,49
c3197,Robotic control algorithms,216,17540.8777893178,24028.07844689763,49
c44,Gait analysis algorithms,1469,43595.523571827456,28617.13333137819,49
c1321,Reservoir characterization,832,14550.934687981447,41846.91643494631,49
c112,Energy optimization,3290,25980.681489071154,7339.653255076777,49
c1609,Efficient economic dispatch,374,9806.497052308496,22048.897005427127,49
c532,Building optimization,483,13384.190056375905,28339.14814180704,49
c1394,Antenna optimization,152,21067.241882064915,30632.056937198326,49
c3201,GERD treatment algorithms,2294,49875.12738574535,39591.76164219247,49
c2707,Energy-efficient algorithms,3427,32240.47627055599,13514.665133487057,49
c2889,Tea quality analysis,1029,27095.337764069267,46577.991897680695,49
c2437,Thin film optimization,1128,21301.56730409182,37708.17114381635,49
c818,GPCR classification,1703,38332.1526935596,40227.79168581079,49
c531,Algorithmic Optimization,3122,35685.05493947007,14144.419947684293,49
c1128,Advanced Machining Algorithms,567,17131.088053937874,29716.629316348488,49
c604,Crypto market analysis,2830,40837.44443892074,13949.76878087544,48
c3495,Shape analysis algorithms,1319,32401.13406428169,32430.881387913894,48
c1459,Hazardous material transportation,3676,18662.136695788104,16220.095055273572,48
c2916,Missing data imputation,3639,25841.522064193818,19620.290333775603,48
c725,ADHD and machine learning,2553,49138.36907484145,29970.807687313787,48
c828,Algorithmic anemia management,2356,49160.621508802826,37893.803009852156,48
c1002,Trust-based MANET security,3266,29114.425238952055,8762.050132295033,48
c3205,Genetic analysis of ulcerative colitis,2148,46486.61707069377,40214.623353568575,48
c168,Enhancing PIV Techniques,1156,21677.068249419044,40117.89808134958,48
c3663,Satellite mineral mapping,929,22361.60466750817,46206.1696374313,48
c408,MRI data analysis,1899,40039.66971527833,47050.38104371151,48
c327,Sparse signal recovery,4060,30406.276577765548,29230.1695046996,48
c290,RBF Network Enhancements,3593,29207.305748893556,26664.853198594137,48
c1076,Deformable image registration,1891,39945.210085082945,46264.86703295384,47
c797,Algorithmic forgery detection,1398,40286.14088948075,27432.46335254996,47
c1942,Cardiac Amyloidosis Advances,2216,48406.64516390271,39698.18187875965,47
c1114,Algorithmic Glaucoma Diagnosis,1932,40625.89000578201,51810.1827363646,47
c3114,Scheduling algorithms,3762,19718.34322861614,12982.275384793284,47
c11,Crop mapping algorithms,919,21758.64087071694,46381.00273512401,47
c2583,AI-Enhanced Colonoscopy,2072,44575.503207983296,45496.64708940368,47
c3015,Algorithmic home care,3658,21130.097325693376,15363.375609614255,47
c3719,Geochemical Modeling,858,16997.017817586348,43500.26916471112,47
c490,Traffic Optimization,3709,19896.165783048833,16441.947240091657,47
c3370,Landscape Reconstruction Algorithm,917,21700.015656773896,46825.92796938875,47
c102,Genomic copy-number analysis,2166,44492.99174992992,39447.63121747511,47
c3083,Circuit optimization,3486,29612.000346195655,14970.77571677387,47
c2141,Cloud Optimization,3398,32896.03249857094,9434.193756049892,47
c1491,ECG signal denoising,2601,46272.13479507413,30929.181664484502,47
c2520,Polarization navigation algorithms,1131,23993.607202603765,38359.09847936658,47
c1854,Spectrum sensing revolution,3318,25442.542929801002,8526.49630801495,47
c3868,Nanomaterial risk prediction,1726,34714.50444106992,42187.52437519915,47
c904,ED visit analysis,2468,49329.799975271104,33658.108129127024,47
c3200,Satellite data fusion,909,21086.382101418414,46742.87979851075,47
c1740,Reconfigurable Computing Optimization,3467,31054.423978229035,14620.550182621053,47
c2580,Influential node identification,2826,40337.72871488921,16422.619864320935,47
c2984,Retinal image enhancement,1934,40735.01584762461,51784.66615530547,46
c4100,Sleep Apnea Technologies,2561,50208.7162554954,30004.437938075895,46
c2696,COVID-19 modeling,2620,44085.83072602781,32994.25673707894,46
c1629,Road extraction,55,26111.658406059396,35595.65123242388,46
c3146,Forest height estimation,927,21097.666640420965,45873.113109487145,46
c1892,Pavement optimization,3812,18239.968768265226,19459.80732280476,46
c3175,Fluorescence Cancer Diagnosis,2005,40996.45373613808,45268.358661625825,46
c2032,Taste prediction algorithms,1691,36805.387086716444,41184.54047817434,46
c1055,Eye Gaze Tracking,1497,41549.48202583962,29771.688952859487,46
c1146,Material mechanics analysis,609,15915.522707177817,35042.71172599356,46
c2063,Energy forecasting,313,11909.625285244805,26077.095088440605,46
c2268,Multi-target tracking,3988,23312.718861858255,26604.311184343376,46
c4134,Image Denoising Algorithms,1292,32229.57110129696,35044.39808536439,46
c2340,Orienteering algorithms,3662,20684.488629060932,15894.524674113829,46
c1507,Gait recognition advancements,1391,42029.4754608273,28244.464507504967,46
c1245,Coronary Intervention Advances,2310,50460.257787194525,37601.60250717942,46
c3994,Ultrasound image enhancement,1813,32567.830205123733,44614.130947330064,46
c1749,Thin Film Analysis,1177,25619.566963959474,39678.868610538324,46
c4097,Energy Optimization,370,12215.435099916347,21083.045301321465,46
c431,Rough Sets Integration,2994,37129.27379950929,21560.946607312464,46
c3504,Drug discovery algorithms,1695,38062.67079667602,40926.2982437112,46
c2008,Speech enhancement,2957,42810.730454420765,24173.41254873849,46
c1648,Word Embedding Advancements,2916,44347.980972752186,19779.280391246466,45
c2419,Arabic sentiment analysis,2857,46980.95203443538,17781.329815350087,45
c607,Efficient EV charging,406,7264.208331066227,23307.565750248472,45
c856,Optimizing Lithium-ion Charging,450,6544.337008381914,27192.33834451088,45
c1776,OCD and algorithms,2534,48920.89927559587,30452.79042282025,45
c2323,Optimizing waste heat recovery,497,10609.021310246044,31753.618573205666,45
c1689,Neural network synchronization,231,18967.636623760438,22079.62119699425,45
c298,Wireless mesh optimization,3278,27100.76873067226,7560.837008478342,45
c3584,Secure Telecare Authentication,3183,38227.56810479763,10270.63491260977,45
c1606,Box-office prediction,2884,44464.580610962556,18227.39648961485,45
c156,AI in Law,2787,41437.57582359093,20055.778142079143,45
c644,Wireless optimization,3302,25473.039235623986,7424.310886493997,45
c1644,Efficient circuit analysis,3966,21569.61654282244,28526.026074439455,45
c752,Algorithmic advancements,2339,49069.20512878175,39278.30138092461,45
c2637,3D Point Cloud Compression,26,28219.371513205442,33586.73277188241,45
c1977,CT algorithm advancements,1750,35909.73299002182,48413.006583942915,45
c1392,Sequence clustering,1633,41298.7272457682,39674.495593105166,45
c3206,Prolog parsing algorithms,3082,35058.01655447171,17231.391597036723,44
c968,HFO Detection,2564,49132.93477898164,29004.635452457307,44
c3550,QCA Algorithm Optimization,3511,30931.185760767796,18216.560897886637,44
c889,Enhancing Robot Navigation,3914,20829.088371939964,21757.28682510589,44
c3155,Optimal scheduling,3749,19381.537119865126,12821.21950124966,44
c1728,Plant species classification,1000,25347.101535494865,47170.14292494238,44
c807,Optimizing PID Controllers,443,7484.204178769651,25210.286069205817,44
c1398,Stereo Matching Advances,1305,31218.308707948847,33537.641671802216,44
c3117,Blood supply optimization,3833,23173.810704910436,16574.1430298349,44
c2621,LAI Algorithm Evaluation,912,20917.757178012922,47010.41068355926,44
c2648,Face enhancement algorithms,1565,37589.7570098461,30963.186992799532,44
c2601,Optimal employee scheduling,3745,20830.58252964587,14717.109405560095,44
c1580,Mesh algorithm efficiency,3499,30870.307673448195,16344.214141215067,44
c1546,Container Loading Optimization,3693,17851.90716726292,15476.351970404821,44
c1090,Interferometry Algorithms,1233,27549.44850267723,38249.4163308128,44
c3119,Bifurcation analysis,135,22055.99659817716,31477.47285470797,44
c1414,Algorithmic Pathway Localization,2432,51725.43698937228,34531.65373077486,44
c3239,Modular robot reconfiguration,3912,20485.994438146732,21642.57389956082,44
